,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDCHF,Short Swap AUDCHF
2013-05-03,2.9,-0.17,0.03,2.0441595441595444e-05,-2.2085048010973936e-05
2013-05-04,2.8,-0.1,0.02,2.0321637426900587e-05,-2.168021680216802e-05
2013-05-05,2.8,-0.1,0.02,2.0321637426900587e-05,-2.168021680216802e-05
2013-05-06,2.85,-0.17,0.03,2.0346320346320347e-05,-2.201388888888889e-05
2013-05-07,2.75,-0.1,0.02,2.0222222222222222e-05,-2.160493827160494e-05
2013-05-08,2.6,-0.18,0.02,1.990740740740741e-05,-2.1937321937321938e-05
2013-05-09,2.65,-0.1,0.02,2.001522070015221e-05,-2.1367521367521364e-05
2013-05-10,2.62,-0.23,-0.03,2.0334561080417433e-05,-2.2104332449160036e-05
2013-05-11,2.65,-0.1,0.02,2.001522070015221e-05,-2.1367521367521364e-05
2013-05-12,2.65,-0.1,0.02,2.001522070015221e-05,-2.1367521367521364e-05
2013-05-13,2.65,-0.1,0.05,1.97869101978691e-05,-2.1198830409356722e-05
2013-05-14,2.55,-0.1,0.02,1.979655712050078e-05,-2.102102102102102e-05
2013-05-15,2.65,-0.1,0.02,2.001522070015221e-05,-2.1198830409356722e-05
2013-05-16,2.75,-0.1,0.02,2.0222222222222222e-05,-2.1367521367521364e-05
2013-05-17,2.66,-0.1,0.02,2.0036429872495445e-05,-2.1383915885194656e-05
2013-05-18,2.66,-0.1,0.02,2.0036429872495445e-05,-2.1383915885194656e-05
2013-05-19,2.66,-0.1,0.02,2.0036429872495445e-05,-2.1383915885194656e-05
2013-05-20,2.6,-0.1,0.02,1.990740740740741e-05,-2.1111111111111114e-05
2013-05-21,2.55,-0.1,0.02,1.979655712050078e-05,-2.102102102102102e-05
2013-05-22,2.75,-0.1,0.02,2.0222222222222222e-05,-2.1367521367521364e-05
2013-05-23,2.66,-0.21,-0.01,2.0264116575591985e-05,-2.201808107319918e-05
2013-05-24,2.65,-0.1,0.02,2.001522070015221e-05,-2.1367521367521364e-05
2013-05-25,2.65,-0.1,0.1,1.9406392694063926e-05,-2.1527777777777776e-05
2013-05-26,2.65,-0.1,0.02,2.001522070015221e-05,-2.1527777777777776e-05
2013-05-27,2.6,-0.21,-0.01,2.0138888888888892e-05,-2.192592592592593e-05
2013-05-28,2.76,-0.23,-0.03,2.0611702127659575e-05,-2.2307473714123333e-05
2013-05-29,2.72,-0.1,0.02,2.0161290322580645e-05,-2.131782945736434e-05
2013-05-30,2.8,-0.15,0.05,2.0102339181286547e-05,-2.1800281293952176e-05
2013-05-31,2.75,-0.15,0.05,2e-05,-2.172364672364672e-05
2013-06-01,2.8,-0.08,0.05,2.0102339181286547e-05,-2.130801687763713e-05
2013-06-02,2.8,-0.08,0.05,2.0102339181286547e-05,-2.130801687763713e-05
2013-06-03,2.8,-0.15,0.05,2.0102339181286547e-05,-2.1800281293952176e-05
2013-06-04,2.75,-0.15,0.05,2e-05,-2.172364672364672e-05
2013-06-05,2.7,-0.15,0.05,1.9894894894894895e-05,-2.1645021645021645e-05
2013-06-06,2.67,-0.15,0.05,1.9830457160157432e-05,-2.1596858638743454e-05
2013-06-07,2.75,-0.15,0.05,2e-05,-2.172364672364672e-05
2013-06-08,2.75,-0.05,0.15,1.925925925925926e-05,-2.1197007481296758e-05
2013-06-09,2.75,-0.1,0.05,2e-05,-2.1543363812690494e-05
2013-06-10,2.7,-0.18,0.02,2.0120120120120116e-05,-2.1861471861471862e-05
2013-06-11,2.83,-0.18,0.02,2.038004061502756e-05,-2.2054718034617535e-05
2013-06-12,2.85,-0.19,0.01,2.0490620490620492e-05,-2.2152777777777778e-05
2013-06-13,2.85,-0.19,0.01,2.0490620490620492e-05,-2.2152777777777778e-05
2013-06-14,2.86,-0.15,0.05,2.0221646516983302e-05,-2.188972014408423e-05
2013-06-15,2.75,-0.1,0.02,2.0222222222222222e-05,-2.168021680216802e-05
2013-06-16,2.75,-0.1,0.02,2.0222222222222222e-05,-2.168021680216802e-05
2013-06-17,2.8,-0.22,-0.02,2.06140350877193e-05,-2.2292545710267233e-05
2013-06-18,2.86,-0.22,-0.02,2.0725388601036267e-05,-2.236111111111111e-05
2013-06-19,2.78,-0.22,-0.02,2.0576131687242797e-05,-2.2264631043257e-05
2013-06-20,2.75,-0.15,0.05,2e-05,-2.172364672364672e-05
2013-06-21,2.9,-0.15,0.05,2.0299145299145298e-05,-2.194787379972565e-05
2013-06-22,2.9,-0.1,0.1,1.994301994301994e-05,-2.160493827160494e-05
2013-06-23,2.9,-0.1,0.1,1.994301994301994e-05,-2.160493827160494e-05
2013-06-24,2.9,-0.15,0.05,2.0299145299145298e-05,-2.194787379972565e-05
2013-06-25,2.91,-0.15,0.05,2.03182722364308e-05,-2.1962233169129723e-05
2013-06-26,2.88,-0.1,0.05,2.0260595647193582e-05,-2.1574303832368346e-05
2013-06-27,2.75,-0.1,0.05,2e-05,-2.1367521367521364e-05
2013-06-28,2.78,-0.1,0.05,2.006172839506173e-05,-2.1416454622561493e-05
2013-06-29,2.72,-0.15,0.05,1.9937275985663084e-05,-2.1904367053620787e-05
2013-06-30,2.72,-0.1,0.05,1.9937275985663084e-05,-2.155887230514096e-05
2013-07-01,2.75,-0.1,0.05,2e-05,-2.1367521367521364e-05
2013-07-02,2.65,-0.1,0.05,1.97869101978691e-05,-2.1367521367521364e-05
2013-07-03,2.78,-0.1,0.1,1.969429747207525e-05,-2.1416454622561493e-05
2013-07-04,2.82,-0.1,0.05,2.0142524723676556e-05,-2.14805485586342e-05
2013-07-05,2.85,-0.15,0.05,2.0202020202020203e-05,-2.1874999999999996e-05
2013-07-06,2.75,-0.1,0.05,2e-05,-2.160493827160494e-05
2013-07-07,2.75,-0.1,0.05,2e-05,-2.160493827160494e-05
2013-07-08,2.85,-0.1,0.05,2.0202020202020203e-05,-2.1527777777777776e-05
2013-07-09,2.8,-0.1,0.05,2.0102339181286547e-05,-2.1448663853727146e-05
2013-07-10,2.6,-0.15,0.05,1.9675925925925925e-05,-2.148148148148148e-05
2013-07-11,2.75,-0.15,0.05,2e-05,-2.172364672364672e-05
2013-07-12,2.77,-0.15,0.05,2.0041261420571764e-05,-2.175453514739229e-05
2013-07-13,2.7,-0.1,0.05,1.9894894894894895e-05,-2.1367521367521364e-05
2013-07-14,2.7,-0.1,0.05,1.9894894894894895e-05,-2.1367521367521364e-05
2013-07-15,2.77,-0.15,0.05,2.0041261420571764e-05,-2.175453514739229e-05
2013-07-16,2.77,-0.1,0.05,2.0041261420571764e-05,-2.1400226757369617e-05
2013-07-17,2.67,-0.1,0.05,1.9830457160157432e-05,-2.1233275159976735e-05
2013-07-18,2.55,-0.15,0.05,1.9561815336463226e-05,-2.1396396396396396e-05
2013-07-19,2.6,-0.1,0.05,1.9675925925925925e-05,-2.1111111111111114e-05
2013-07-20,2.67,-0.1,0.05,1.9830457160157432e-05,-2.1351042559268778e-05
2013-07-21,2.67,-0.1,0.05,1.9830457160157432e-05,-2.1351042559268778e-05
2013-07-22,2.72,-0.15,0.05,1.9937275985663084e-05,-2.1676715475165087e-05
2013-07-23,2.69,-0.15,0.05,1.987353206865402e-05,-2.1629050925925927e-05
2013-07-24,2.68,-0.13,0.02,2.0078502415458937e-05,-2.1467943138961412e-05
2013-07-25,2.67,-0.15,0.05,1.9830457160157432e-05,-2.1596858638743454e-05
2013-07-26,2.68,-0.1,0.05,1.9852053140096618e-05,-2.1250362634174643e-05
2013-07-27,2.62,0.03,0.28,1.7955801104972378e-05,-2.032696759259259e-05
2013-07-28,2.62,-0.13,0.02,1.995089011663597e-05,-2.1484375000000002e-05
2013-07-29,2.67,-0.1,0.05,1.9830457160157432e-05,-2.1233275159976735e-05
2013-07-30,2.63,-0.1,0.05,1.9742883379247015e-05,-2.116402116402116e-05
2013-07-31,2.61,-0.15,0.05,1.9698368728839644e-05,-2.149822695035461e-05
2013-08-01,2.65,-0.1,0.05,1.97869101978691e-05,-2.1198830409356722e-05
2013-08-02,2.55,-0.15,0.05,1.9561815336463226e-05,-2.1396396396396396e-05
2013-08-03,2.55,-0.1,0.05,1.9561815336463226e-05,-2.1146478043029766e-05
2013-08-04,2.55,-0.1,0.05,1.9561815336463226e-05,-2.1146478043029766e-05
2013-08-05,2.45,-0.1,0.05,1.932367149758454e-05,-2.0833333333333333e-05
2013-08-06,2.4,-0.1,0.05,1.9199346405228758e-05,-2.0735524256651017e-05
2013-08-07,2.47,-0.1,0.1,1.8972142170989432e-05,-2.0871700429711475e-05
2013-08-08,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-08-09,2.3,-0.1,0.05,1.893939393939394e-05,-2.0531400966183572e-05
2013-08-10,2.35,-0.1,0.05,1.9071310116086234e-05,-2.0833333333333333e-05
2013-08-11,2.35,-0.1,0.1,1.8656716417910445e-05,-2.0833333333333333e-05
2013-08-12,2.35,-0.15,0.05,1.9071310116086234e-05,-2.103174603174603e-05
2013-08-13,2.36,-0.1,0.05,1.9097222222222222e-05,-2.0655270655270658e-05
2013-08-14,2.4,-0.1,0.05,1.9199346405228758e-05,-2.0735524256651017e-05
2013-08-15,2.43,-0.1,0.05,1.927437641723356e-05,-2.0794537554314092e-05
2013-08-16,2.43,-0.15,0.05,1.927437641723356e-05,-2.1182495344506516e-05
2013-08-17,2.4,-0.1,0.05,1.9199346405228758e-05,-2.0928462709284625e-05
2013-08-18,2.4,-0.1,0.05,1.9199346405228758e-05,-2.0928462709284625e-05
2013-08-19,2.43,-0.15,0.05,1.927437641723356e-05,-2.1182495344506516e-05
2013-08-20,2.35,-0.1,0.05,1.9071310116086234e-05,-2.0634920634920636e-05
2013-08-21,2.53,-0.1,0.05,1.9515265974189486e-05,-2.0984299516908214e-05
2013-08-22,2.53,-0.1,0.05,1.9515265974189486e-05,-2.0984299516908214e-05
2013-08-23,2.51,-0.15,0.05,1.94681861348528e-05,-2.132665452337584e-05
2013-08-24,2.44,-0.1,0.1,1.8895348837209303e-05,-2.0909645909645908e-05
2013-08-25,2.44,-0.1,0.05,1.9299095607235137e-05,-2.0909645909645908e-05
2013-08-26,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-08-27,2.5,-0.1,0.05,1.9444444444444445e-05,-2.0928462709284625e-05
2013-08-28,2.48,-0.15,0.05,1.9396551724137932e-05,-2.127333945515764e-05
2013-08-29,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-08-30,2.46,-0.1,0.05,1.934810533076429e-05,-2.0852570021545088e-05
2013-08-31,2.5,-0.08,0.07,1.9285714285714285e-05,-2.096296296296296e-05
2013-09-01,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-02,2.35,-0.1,0.08,1.8822553897180764e-05,-2.0928462709284625e-05
2013-09-03,2.48,-0.1,0.08,1.9157088122605367e-05,-2.0890725436179977e-05
2013-09-04,2.4,-0.1,0.1,1.8790849673202613e-05,-2.102102102102102e-05
2013-09-05,2.48,-0.1,0.05,1.9396551724137932e-05,-2.0890725436179977e-05
2013-09-06,2.49,-0.1,0.05,1.942056669850366e-05,-2.0909645909645908e-05
2013-09-07,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-08,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-09,2.49,-0.1,0.08,1.918178923909583e-05,-2.0909645909645908e-05
2013-09-10,2.49,-0.1,0.05,1.942056669850366e-05,-2.0909645909645908e-05
2013-09-11,2.48,-0.1,0.05,1.9396551724137932e-05,-2.0890725436179977e-05
2013-09-12,2.47,-0.1,0.05,1.937239833493436e-05,-2.0871700429711475e-05
2013-09-13,2.47,-0.1,0.05,1.937239833493436e-05,-2.0871700429711475e-05
2013-09-14,2.5,-0.08,0.07,1.9285714285714285e-05,-2.096296296296296e-05
2013-09-15,2.5,-0.08,0.07,1.9285714285714285e-05,-2.096296296296296e-05
2013-09-16,2.47,-0.1,0.05,1.937239833493436e-05,-2.0871700429711475e-05
2013-09-17,2.48,-0.08,0.07,1.923690932311622e-05,-2.073767982858892e-05
2013-09-18,2.5,-0.1,0.08,1.9206349206349206e-05,-2.0928462709284625e-05
2013-09-19,2.45,-0.08,0.07,1.9162640901771335e-05,-2.0776255707762553e-05
2013-09-20,2.45,-0.1,0.08,1.9082125603864736e-05,-2.0833333333333333e-05
2013-09-21,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-22,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-23,2.45,-0.05,0.15,1.851851851851852e-05,-2.044753086419753e-05
2013-09-24,2.45,-0.08,0.07,1.9162640901771335e-05,-2.067901234567901e-05
2013-09-25,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-26,2.5,-0.08,0.06,1.9365079365079363e-05,-2.096296296296296e-05
2013-09-27,2.5,-0.07,0.08,1.9206349206349206e-05,-2.0888888888888887e-05
2013-09-28,2.5,-0.08,0.07,1.9285714285714285e-05,-2.096296296296296e-05
2013-09-29,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-09-30,2.45,-0.1,0.08,1.9082125603864736e-05,-2.0833333333333333e-05
2013-10-01,2.5,-0.1,0.05,1.9444444444444445e-05,-2.0928462709284625e-05
2013-10-02,2.45,-0.1,0.05,1.932367149758454e-05,-2.0833333333333333e-05
2013-10-03,2.5,-0.1,0.05,1.9444444444444445e-05,-2.0928462709284625e-05
2013-10-04,2.55,-0.15,0.1,1.9170579029733958e-05,-2.1396396396396396e-05
2013-10-05,2.45,-0.1,0.08,1.9082125603864736e-05,-2.0928462709284625e-05
2013-10-06,2.45,-0.07,0.13,1.867954911433172e-05,-2.0700152207001524e-05
2013-10-07,2.5,-0.08,0.07,1.9285714285714285e-05,-2.096296296296296e-05
2013-10-08,2.5,-0.08,0.07,1.9285714285714285e-05,-2.0776255707762553e-05
2013-10-09,2.58,-0.15,0.1,1.9242706393544383e-05,-2.144772117962467e-05
2013-10-10,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-10-11,2.48,-0.1,0.08,1.9157088122605367e-05,-2.0890725436179977e-05
2013-10-12,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-10-13,2.5,-0.1,0.08,1.9206349206349206e-05,-2.1111111111111114e-05
2013-10-14,2.43,-0.15,0.05,1.927437641723356e-05,-2.1182495344506516e-05
2013-10-15,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-10-16,2.44,-0.15,0.05,1.9299095607235137e-05,-2.1200866604766328e-05
2013-10-17,2.35,-0.12,0.08,1.8822553897180764e-05,-2.0793650793650793e-05
2013-10-18,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-10-19,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-10-20,2.5,-0.08,0.12,1.8888888888888886e-05,-2.096296296296296e-05
2013-10-21,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-10-22,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-10-23,2.35,-0.15,0.05,1.9071310116086234e-05,-2.103174603174603e-05
2013-10-24,2.39,-0.15,0.05,1.9174041297935103e-05,-2.110797237915882e-05
2013-10-25,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-10-26,2.5,-0.12,0.03,1.9603174603174606e-05,-2.125925925925926e-05
2013-10-27,2.38,-0.18,-0.03,1.9806048652202496e-05,-2.1415270018621975e-05
2013-10-28,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-10-29,2.41,-0.15,0.05,1.922450309547084e-05,-2.1145443196004996e-05
2013-10-30,2.38,-0.12,0.06,1.9066403681788297e-05,-2.0853005980484735e-05
2013-10-31,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-11-01,2.39,-0.15,0.05,1.9174041297935103e-05,-2.110797237915882e-05
2013-11-02,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-11-03,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-11-04,2.4,-0.12,0.03,1.9362745098039215e-05,-2.0892018779342724e-05
2013-11-05,2.43,-0.12,0.03,1.9436345966958212e-05,-2.0949720670391062e-05
2013-11-06,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-11-07,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-11-08,2.42,-0.15,0.05,1.92495126705653e-05,-2.116402116402116e-05
2013-11-09,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-11-10,2.5,-0.12,0.03,1.9603174603174606e-05,-2.125925925925926e-05
2013-11-11,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2013-11-12,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-11-13,2.42,-0.12,0.03,1.941195581546459e-05,-2.0930594460006222e-05
2013-11-14,2.43,-0.12,0.03,1.9436345966958212e-05,-2.0949720670391062e-05
2013-11-15,2.43,-0.12,0.03,1.9436345966958212e-05,-2.0949720670391062e-05
2013-11-16,2.4,-0.12,0.06,1.9117647058823528e-05,-2.0987654320987655e-05
2013-11-17,2.4,-0.12,0.06,1.9117647058823528e-05,-2.0987654320987655e-05
2013-11-18,2.43,-0.12,0.03,1.9436345966958212e-05,-2.0949720670391062e-05
2013-11-19,2.42,-0.15,0.05,1.92495126705653e-05,-2.116402116402116e-05
2013-11-20,2.3,-0.12,0.03,1.9107744107744106e-05,-2.0692431561996782e-05
2013-11-21,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-11-22,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2013-11-23,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2013-11-24,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2013-11-25,2.35,-0.08,0.1,1.8656716417910445e-05,-2.0476190476190476e-05
2013-11-26,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-11-27,2.38,-0.11,0.04,1.9230769230769228e-05,-2.0774315391879132e-05
2013-11-28,2.3,-0.12,0.06,1.885521885521885e-05,-2.0692431561996782e-05
2013-11-29,2.36,-0.12,0.06,1.9014550264550266e-05,-2.0813548591326367e-05
2013-11-30,2.35,-0.12,0.06,1.898839137645108e-05,-2.0892018779342724e-05
2013-12-01,2.35,-0.12,0.06,1.898839137645108e-05,-2.0892018779342724e-05
2013-12-02,2.35,-0.11,0.04,1.9154228855721395e-05,-2.0714285714285718e-05
2013-12-03,2.37,-0.15,0.05,1.9122980547312892e-05,-2.107007575757576e-05
2013-12-04,2.42,-0.15,0.05,1.92495126705653e-05,-2.116402116402116e-05
2013-12-05,2.4,-0.11,0.04,1.9281045751633985e-05,-2.081377151799687e-05
2013-12-06,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-12-07,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-12-08,2.5,-0.12,0.06,1.9365079365079363e-05,-2.125925925925926e-05
2013-12-09,2.5,-0.11,0.04,1.9523809523809524e-05,-2.1185185185185184e-05
2013-12-10,2.47,-0.15,0.05,1.937239833493436e-05,-2.125537139349294e-05
2013-12-11,2.52,-0.15,0.05,1.9491792929292928e-05,-2.134423251589464e-05
2013-12-12,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-12-13,2.5,-0.15,0.05,1.9444444444444445e-05,-2.13089802130898e-05
2013-12-14,2.5,-0.11,0.04,1.9523809523809524e-05,-2.1185185185185184e-05
2013-12-15,2.5,-0.11,0.04,1.9523809523809524e-05,-2.1185185185185184e-05
2013-12-16,2.65,-0.11,0.04,1.9863013698630137e-05,-2.1356421356421356e-05
2013-12-17,2.45,-0.15,0.05,1.932367149758454e-05,-2.1219135802469135e-05
2013-12-18,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2013-12-19,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2013-12-20,2.63,-0.12,0.08,1.9513314967860422e-05,-2.1310993533215755e-05
2013-12-21,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2013-12-22,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2013-12-23,2.55,-0.12,0.03,1.971830985915493e-05,-2.117117117117117e-05
2013-12-24,2.25,-0.12,0.03,1.8974358974358975e-05,-2.058823529411765e-05
2013-12-25,2.27,-0.15,0.05,1.8858307849133536e-05,-2.116402116402116e-05
2013-12-26,2.27,-0.15,0.05,1.8858307849133536e-05,-2.116402116402116e-05
2013-12-27,2.3,-0.15,0.05,1.893939393939394e-05,-2.0933977455716584e-05
2013-12-28,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2013-12-29,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2013-12-30,2.35,-0.15,0.05,1.9071310116086234e-05,-2.103174603174603e-05
2013-12-31,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2014-01-01,2.5,-0.12,0.08,1.9206349206349206e-05,-2.125925925925926e-05
2014-01-02,2.4,-0.22,0.03,1.9362745098039215e-05,-2.167449139280125e-05
2014-01-03,2.38,-0.12,0.03,1.9312952005259697e-05,-2.0853005980484735e-05
2014-01-04,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-05,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-06,2.38,-0.15,0.1,1.8737672583826426e-05,-2.108907774630154e-05
2014-01-07,2.42,-0.12,0.03,1.941195581546459e-05,-2.0930594460006222e-05
2014-01-08,2.35,-0.15,0.05,1.9071310116086234e-05,-2.103174603174603e-05
2014-01-09,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2014-01-10,2.44,-0.18,0.02,1.954134366925064e-05,-2.152014652014652e-05
2014-01-11,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-12,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-13,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-14,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-15,2.54,-0.15,0.05,1.9538606403013183e-05,-2.137910267991569e-05
2014-01-16,2.49,-0.15,0.05,1.942056669850366e-05,-2.1291208791208793e-05
2014-01-17,2.5,-0.15,0.05,1.9444444444444445e-05,-2.13089802130898e-05
2014-01-18,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2014-01-19,2.48,-0.15,0.05,1.9396551724137932e-05,-2.1361714975845412e-05
2014-01-20,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2014-01-21,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2014-01-22,2.5,-0.08,0.1,1.9047619047619046e-05,-2.096296296296296e-05
2014-01-23,2.61,-0.12,0.03,1.9852262234533705e-05,-2.1276595744680852e-05
2014-01-24,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2014-01-25,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2014-01-26,2.5,-0.15,0.05,1.9444444444444445e-05,-2.1396396396396396e-05
2014-01-27,2.54,-0.12,0.03,1.9695543000627745e-05,-2.115326708822644e-05
2014-01-28,2.45,-0.12,0.03,1.9484702093397744e-05,-2.0987654320987655e-05
2014-01-29,2.5,-0.15,0.05,1.9444444444444445e-05,-2.148148148148148e-05
2014-01-30,2.5,-0.08,0.1,1.9047619047619046e-05,-2.0776255707762553e-05
2014-01-31,2.6,-0.12,0.08,1.9444444444444445e-05,-2.125925925925926e-05
2014-02-01,2.5,-0.12,0.03,1.9603174603174606e-05,-2.125925925925926e-05
2014-02-02,2.48,-0.12,0.03,1.9556194125159646e-05,-2.1135265700483093e-05
2014-02-03,2.55,-0.12,0.08,1.9327073552425665e-05,-2.117117117117117e-05
2014-02-04,2.4,-0.12,0.08,1.8954248366013074e-05,-2.0892018779342724e-05
2014-02-05,2.35,-0.12,0.08,1.8822553897180764e-05,-2.0793650793650793e-05
2014-02-06,2.47,-0.15,0.05,1.937239833493436e-05,-2.125537139349294e-05
2014-02-07,2.46,-0.12,0.03,1.9508670520231214e-05,-2.100646352723915e-05
2014-02-08,2.4,-0.1,0.1,1.8790849673202613e-05,-2.0833333333333333e-05
2014-02-09,2.4,-0.1,0.1,1.8790849673202613e-05,-2.0833333333333333e-05
2014-02-10,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1219135802469135e-05
2014-02-11,2.41,-0.15,0.05,1.922450309547084e-05,-2.1145443196004996e-05
2014-02-12,2.39,-0.12,0.03,1.9337921992789253e-05,-2.087256748273698e-05
2014-02-13,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
2014-02-14,2.55,-0.15,0.05,1.9561815336463226e-05,-2.1396396396396396e-05
2014-02-15,2.5,-0.12,0.03,1.9603174603174606e-05,-2.117117117117117e-05
2014-02-16,2.5,-0.12,0.03,1.9603174603174606e-05,-2.117117117117117e-05
2014-02-17,2.51,-0.15,0.05,1.94681861348528e-05,-2.132665452337584e-05
2014-02-18,2.51,-0.15,0.05,1.94681861348528e-05,-2.132665452337584e-05
2014-02-19,2.55,-0.15,0.05,1.9561815336463226e-05,-2.1396396396396396e-05
2014-02-20,2.56,-0.12,0.08,1.9350811485642947e-05,-2.1188978736148548e-05
2014-02-21,2.49,-0.15,0.05,1.942056669850366e-05,-2.1291208791208793e-05
2014-02-22,2.5,-0.12,0.08,1.9206349206349206e-05,-2.117117117117117e-05
2014-02-23,2.5,-0.15,0.05,1.9444444444444445e-05,-2.1396396396396396e-05
2014-02-24,2.48,-0.15,0.05,1.9396551724137932e-05,-2.127333945515764e-05
2014-02-25,2.52,-0.15,0.05,1.9491792929292928e-05,-2.1430704898446833e-05
2014-02-26,2.5,-0.15,0.05,1.9444444444444445e-05,-2.13089802130898e-05
2014-02-27,2.4,-0.15,0.05,1.9199346405228758e-05,-2.1126760563380278e-05
