,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Short Swap AUDNZD
2009-08-11,2.7,2.2,2.8,-7.507507507507493e-07,-7.105943152454778e-06
2009-08-12,2.78,2.3,2.88,-7.348618459729586e-07,-6.849315068493151e-06
2009-08-13,2.9,2.25,2.55,2.492877492877493e-06,-5.486968449931412e-06
2009-08-14,2.79,2.07,2.87,-5.863383172090317e-07,-6.773399014778328e-06
2009-08-15,2.85,2.15,2.65,1.4430014430014436e-06,-7.1895424836601305e-06
2009-08-16,2.85,2.15,2.65,1.4430014430014436e-06,-7.1895424836601305e-06
2009-08-17,2.78,2.09,2.46,2.3515579071134626e-06,-8.181126331811266e-06
2009-08-18,2.76,2.11,2.48,2.068557919621748e-06,-6.341328921974081e-06
2009-08-19,2.78,2.13,2.5,2.05761316872428e-06,-6.3100137174211255e-06
2009-08-20,2.91,2.3,2.9,7.104290991759145e-08,-5.19978106185003e-06
2009-08-21,2.15,2.44,2.64,-4.320987654320991e-06,-3.88888888888889e-06
2009-08-22,2.85,2.05,2.35,3.6075036075036088e-06,-7.84313725490196e-06
2009-08-23,2.85,2.45,2.65,1.4430014430014436e-06,-5.22875816993464e-06
2009-08-24,2.2,2.13,2.93,-6.336805555555553e-06,-6.3100137174211255e-06
2009-08-25,2.3,2.45,2.65,-2.94612794612795e-06,-3.819444444444443e-06
2009-08-26,2.75,2.46,2.66,6.666666666666642e-07,-5.6832694763729224e-06
2009-08-27,2.85,2.2,2.8,3.607503607503639e-07,-6.862745098039216e-06
2009-08-28,2.85,2.44,2.64,1.5151515151515157e-06,-4.183813443072701e-06
2009-08-29,2.85,2.1,2.6,1.8037518037518044e-06,-7.516339869281044e-06
2009-08-30,2.85,2.46,2.66,1.3708513708513713e-06,-5.1633986928104575e-06
2009-08-31,2.86,2.44,2.64,1.5831894070236034e-06,-3.9484621778886094e-06
2009-09-01,2.76,2.44,2.64,8.865248226950321e-07,-4.066721808657287e-06
2009-09-02,3.0,2.3,2.9,6.944444444444451e-07,-5.144032921810701e-06
2009-09-03,2.71,2.44,2.64,5.241090146750523e-07,-5.607115235885541e-06
2009-09-04,2.73,2.43,2.63,7.447125409591903e-07,-3.958333333333332e-06
2009-09-05,2.8,2.3,2.8,0.0,-5.952380952380956e-06
2009-09-06,2.8,2.3,2.8,0.0,-5.952380952380956e-06
2009-09-07,2.74,2.14,2.51,1.7082590612002414e-06,-6.026600166251037e-06
2009-09-08,2.75,2.45,2.65,7.407407407407425e-07,-4.115226337448557e-06
2009-09-09,2.73,2.45,2.65,5.957700327673522e-07,-5.645368231973313e-06
2009-09-10,2.83,2.44,2.64,1.378009863649551e-06,-3.7688442211055285e-06
2009-09-11,2.72,2.42,2.62,7.46714456391875e-07,-3.968253968253969e-06
2009-09-12,2.83,2.43,2.63,1.450536698578475e-06,-5.253480430785397e-06
2009-09-13,2.83,2.43,2.63,1.450536698578475e-06,-5.253480430785397e-06
2009-09-14,2.73,2.42,2.62,8.191837950551093e-07,-4.027777777777779e-06
2009-09-15,2.74,2.6,3.2,-3.416518122400477e-06,-2.8401219174286494e-06
2009-09-16,2.7,2.42,2.62,6.006006006006006e-07,-5.158730158730159e-06
2009-09-17,2.87,2.6,3.1,-1.6508756818834286e-06,-2.9021558872305104e-06
2009-09-18,2.87,2.41,2.61,1.866207292563883e-06,-4.21503593145384e-06
2009-09-19,2.9,2.55,3.05,-1.0683760683760708e-06,-4.844961240310077e-06
2009-09-20,2.9,2.55,3.05,-1.0683760683760708e-06,-4.844961240310077e-06
2009-09-21,2.87,2.55,2.7,1.220212460522538e-06,-3.2476506357103363e-06
2009-09-22,2.87,2.42,2.62,1.7944300890037313e-06,-4.436254436254437e-06
2009-09-23,2.87,2.42,2.62,1.7944300890037313e-06,-4.145936981757873e-06
2009-09-24,2.87,2.42,2.62,1.7944300890037313e-06,-4.145936981757873e-06
2009-09-25,2.87,2.42,2.62,1.7944300890037313e-06,-4.145936981757873e-06
2009-09-26,2.85,2.42,2.62,1.65945165945166e-06,-5.42483660130719e-06
2009-09-27,2.85,2.43,2.63,1.5873015873015877e-06,-5.359477124183005e-06
2009-09-28,2.78,2.4,2.9,-8.818342151675516e-07,-4.458161865569271e-06
2009-09-29,2.79,2.2,2.5,2.1254763998827314e-06,-5.883962780514507e-06
2009-09-30,2.77,2.35,2.72,3.6840554081933134e-07,-4.744224422442245e-06
2009-10-01,2.8,2.42,2.62,1.3157894736842082e-06,-6.1868686868686875e-06
2009-10-02,2.8,2.42,2.62,1.3157894736842082e-06,-6.1868686868686875e-06
2009-10-03,2.9,2.6,3.1,-1.4245014245014255e-06,-4.521963824289404e-06
2009-10-04,2.9,2.54,2.85,3.561253561253549e-07,-4.9095607235142095e-06
2009-10-05,2.8,2.5,3.0,-1.4619883040935657e-06,-5.167958656330749e-06
2009-10-06,3.0,2.6,3.1,-6.94444444444442e-07,-3.681392235609106e-06
2009-10-07,2.9,2.65,3.15,-1.7806267806267867e-06,-4.7348484848484865e-06
2009-10-08,3.25,2.5,2.8,2.941176470588237e-06,-5.167958656330749e-06
2009-10-09,3.09,2.42,2.62,3.192067372996466e-06,-5.3721174004192875e-06
2009-10-10,3.1,2.75,3.25,-1.016260162601627e-06,-4.629629629629629e-06
2009-10-11,3.1,2.75,3.25,-1.016260162601627e-06,-4.629629629629629e-06
2009-10-12,3.02,2.5,2.8,1.5201768933112209e-06,-5.272633744855969e-06
2009-10-13,3.12,2.6,2.85,1.8203883495145623e-06,-4.629629629629631e-06
2009-10-14,3.06,2.43,2.63,2.941981390257256e-06,-5.516614745586703e-06
2009-10-15,3.08,2.45,2.75,2.2467320261437923e-06,-5.490956072351418e-06
2009-10-16,3.1,2.45,2.75,2.371273712737126e-06,-5.594135802469137e-06
2009-10-17,3.2,2.65,3.15,3.3068783068782947e-07,-5.736714975845409e-06
2009-10-18,3.2,2.65,3.15,3.3068783068782947e-07,-5.736714975845409e-06
2009-10-19,3.25,2.47,2.69,3.66013071895425e-06,-5.36175710594315e-06
2009-10-20,3.1,2.5,2.72,2.5745257452574487e-06,-5.272633744855969e-06
2009-10-21,3.0,2.44,2.64,2.499999999999999e-06,-6.543209876543208e-06
2009-10-22,3.25,2.43,2.63,4.052287581699346e-06,-5.6201550387596875e-06
2009-10-23,3.15,2.54,2.69,3.0789825970548885e-06,-4.9095607235142095e-06
2009-10-24,3.25,2.5,2.8,2.941176470588237e-06,-6.410256410256409e-06
2009-10-25,3.25,2.44,2.64,3.9869281045751635e-06,-6.776556776556778e-06
2009-10-26,3.25,2.62,3.02,1.5032679738562112e-06,-4.924242424242427e-06
2009-10-27,3.24,2.5,3.0,1.5723270440251599e-06,-6.027839920457372e-06
2009-10-28,3.25,2.4,2.9,2.287581699346406e-06,-7.020757020757021e-06
2009-10-29,3.1,2.44,2.64,3.1165311653116497e-06,-7.004830917874395e-06
2009-10-30,3.2,2.45,2.85,2.3148148148148156e-06,-7.387706855791962e-06
2009-10-31,3.25,2.45,2.85,2.61437908496732e-06,-6.715506715506713e-06
2009-11-01,3.25,2.45,2.85,2.61437908496732e-06,-6.715506715506713e-06
2009-11-02,3.16,2.3,2.8,2.4038461538461544e-06,-7.2247135027404115e-06
2009-11-03,3.35,2.45,2.85,3.1928480204342233e-06,-7.168458781362007e-06
2009-11-04,3.25,2.37,2.52,4.771241830065359e-06,-7.2039072039072025e-06
2009-11-05,3.21,2.4,2.7,3.365003958828186e-06,-6.601893373193822e-06
2009-11-06,3.29,2.44,2.59,4.532504532504534e-06,-6.590293175659027e-06
2009-11-07,3.35,2.5,2.9,2.873563218390804e-06,-6.869772998805257e-06
2009-11-08,3.35,2.5,2.9,2.873563218390804e-06,-6.869772998805257e-06
2009-11-09,3.36,2.35,2.65,4.5234454638124325e-06,-7.144616900714461e-06
2009-11-10,3.29,2.5,2.8,3.1727531727531735e-06,-6.220744025622072e-06
2009-11-11,3.29,2.5,2.9,2.525252525252526e-06,-6.220744025622072e-06
2009-11-12,3.29,2.4,2.9,2.525252525252526e-06,-6.836659275683665e-06
2009-11-13,3.3,2.5,2.8,3.229974160206718e-06,-5.93008739076155e-06
2009-11-14,3.4,2.4,2.7,4.4191919191919216e-06,-7.683215130023642e-06
2009-11-15,3.4,2.5,2.9,3.15656565656566e-06,-7.092198581560284e-06
2009-11-16,3.4,2.41,2.63,4.861111111111112e-06,-6.9597069597069565e-06
2009-11-17,3.35,2.41,2.63,4.5977011494252875e-06,-6.7283950617283946e-06
2009-11-18,3.35,2.4,2.7,4.150702426564494e-06,-6.790123456790124e-06
2009-11-19,3.38,2.42,2.72,4.185692541856924e-06,-6.806475349521705e-06
2009-11-20,3.42,2.45,2.75,4.210658622423329e-06,-6.807682956479455e-06
2009-11-21,3.5,2.5,2.8,4.3209876543209875e-06,-7.523148148148146e-06
2009-11-22,3.5,2.5,2.8,4.3209876543209875e-06,-7.523148148148146e-06
2009-11-23,3.3,2.44,2.66,4.134366925064596e-06,-7.87037037037037e-06
2009-11-24,3.5,2.45,2.75,4.629629629629629e-06,-7.168458781362007e-06
2009-11-25,3.46,2.38,2.6,5.356253114100648e-06,-7.71604938271605e-06
2009-11-26,3.5,2.45,2.75,4.629629629629629e-06,-7.168458781362007e-06
2009-11-27,3.41,2.35,2.65,4.787100025195263e-06,-8.020759613116299e-06
2009-11-28,3.5,2.5,2.8,4.3209876543209875e-06,-7.523148148148146e-06
2009-11-29,3.5,2.5,2.8,4.3209876543209875e-06,-7.523148148148146e-06
2009-11-30,3.2,2.33,2.63,3.769841269841272e-06,-7.222222222222223e-06
2009-12-01,3.44,2.35,2.65,4.942442442442441e-06,-7.504236262406196e-06
2009-12-02,3.5,2.35,2.65,5.246913580246914e-06,-9.166666666666665e-06
2009-12-03,3.61,2.35,2.65,5.784526391901662e-06,-8.8255261371351e-06
2009-12-04,3.66,2.35,2.65,6.020505484024799e-06,-8.431508431508432e-06
2009-12-05,3.7,2.4,2.7,5.910165484633568e-06,-8.88888888888889e-06
2009-12-06,3.7,2.4,2.7,5.910165484633568e-06,-8.88888888888889e-06
2009-12-07,3.45,2.3,2.6,5.305867665418227e-06,-8.479532163742692e-06
2009-12-08,3.66,2.4,2.7,5.722460658082974e-06,-8.142758142758145e-06
2009-12-09,3.5,2.35,2.65,5.246913580246914e-06,-8.391203703703702e-06
2009-12-10,3.6,2.4,2.7,5.434782608695649e-06,-8.183494698017521e-06
2009-12-11,3.68,2.45,2.75,5.5199430199430185e-06,-7.936507936507936e-06
2009-12-12,3.63,2.53,2.83,4.799616030717543e-06,-7.888212756366916e-06
2009-12-13,3.63,2.53,2.83,4.799616030717543e-06,-7.888212756366916e-06
2009-12-14,3.62,2.4,2.7,5.531505531505532e-06,-8.264462809917356e-06
2009-12-15,3.66,2.43,2.65,6.020505484024799e-06,-8.253642987249543e-06
2009-12-16,3.67,2.4,2.7,5.769688317868187e-06,-8.463985457850491e-06
2009-12-17,3.74,2.5,2.8,5.508673230192219e-06,-7.895932742558512e-06
2009-12-18,3.69,2.43,2.65,6.1596778014688445e-06,-8.372935053179452e-06
2009-12-19,3.85,2.6,2.9,5.441008018327605e-06,-8.73015873015873e-06
2009-12-20,3.85,2.6,2.9,5.441008018327605e-06,-8.73015873015873e-06
2009-12-21,3.85,2.6,2.9,5.441008018327605e-06,-8.73015873015873e-06
2009-12-22,3.2,2.5,2.8,2.6455026455026485e-06,-5.681818181818182e-06
2009-12-23,3.67,2.45,2.75,5.472281703545085e-06,-7.89534347625634e-06
2009-12-24,3.67,2.45,2.75,5.472281703545085e-06,-7.89534347625634e-06
2009-12-25,3.55,2.45,2.75,4.884004884004882e-06,-8.417508417508415e-06
2009-12-26,3.55,2.45,2.75,4.884004884004882e-06,-8.417508417508415e-06
2009-12-27,3.55,2.45,2.75,4.884004884004882e-06,-8.417508417508415e-06
2009-12-28,3.55,2.45,2.75,4.884004884004882e-06,-8.417508417508415e-06
2009-12-29,3.65,2.45,2.75,5.376344086021507e-06,-7.812499999999997e-06
2009-12-30,3.65,2.45,2.75,5.376344086021507e-06,-7.812499999999997e-06
2009-12-31,3.65,2.45,2.75,5.376344086021507e-06,-7.812499999999997e-06
2010-01-01,3.6,2.5,2.8,4.830917874396135e-06,-8.13692480359147e-06
2010-01-02,3.6,2.5,2.8,4.830917874396135e-06,-8.13692480359147e-06
2010-01-03,3.6,2.5,2.8,4.830917874396135e-06,-8.13692480359147e-06
2010-01-04,3.2,2.45,2.75,2.976190476190478e-06,-7.387706855791962e-06
2010-01-05,3.62,2.45,2.75,5.230880230880231e-06,-7.686932215234101e-06
2010-01-06,3.61,2.4,2.7,5.483248975656781e-06,-8.22406257188866e-06
2010-01-07,3.7,2.52,2.67,6.087470449172578e-06,-7.617411225658646e-06
2010-01-08,3.75,2.4,2.7,6.14035087719298e-06,-8.50340136054422e-06
2010-01-09,3.7,2.65,2.95,4.432624113475176e-06,-7.700770077007701e-06
2010-01-10,3.7,2.65,2.95,4.432624113475176e-06,-7.700770077007701e-06
2010-01-11,3.68,2.55,2.85,4.926400759734091e-06,-7.976349843819727e-06
2010-01-12,3.58,2.55,2.85,4.427462396894711e-06,-7.361398665746492e-06
2010-01-13,3.7,2.65,2.95,4.432624113475176e-06,-7.700770077007701e-06
2010-01-14,3.7,2.65,2.95,4.432624113475176e-06,-7.700770077007701e-06
2010-01-15,3.64,2.45,2.75,5.328065134099619e-06,-7.770818835536999e-06
2010-01-16,3.4,2.4,2.8,3.7878787878787908e-06,-8.304696449026344e-06
2010-01-17,3.4,2.4,2.8,3.7878787878787908e-06,-8.304696449026344e-06
2010-01-18,3.4,2.4,2.8,3.7878787878787908e-06,-8.304696449026344e-06
2010-01-19,3.45,2.35,2.75,4.369538077403247e-06,-8.786848072562358e-06
2010-01-20,3.45,2.35,2.75,4.369538077403247e-06,-8.786848072562358e-06
2010-01-21,3.45,2.35,2.75,4.369538077403247e-06,-8.786848072562358e-06
2010-01-22,3.56,2.41,2.71,5.177875243664719e-06,-8.28760859625057e-06
2010-01-23,3.7,2.45,2.75,5.614657210401892e-06,-8.8008800880088e-06
2010-01-24,3.7,2.6,2.9,4.728132387706857e-06,-7.975797579757973e-06
2010-01-25,3.51,2.6,2.9,3.7570830253757084e-06,-7.2016460905349774e-06
2010-01-26,3.6,2.5,2.71,5.3743961352657005e-06,-7.690541781450872e-06
2010-01-27,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-01-28,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-01-29,3.57,2.4,2.7,5.2881108679795775e-06,-8.384668035592064e-06
2010-01-30,3.7,2.4,2.7,5.910165484633568e-06,-9.075907590759075e-06
2010-01-31,3.7,2.4,2.7,5.910165484633568e-06,-9.075907590759075e-06
2010-02-01,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-02,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-03,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-04,3.63,2.45,2.75,5.279577633789297e-06,-8.099475245265799e-06
2010-02-05,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-06,3.5,2.4,4.65,-7.098765432098765e-06,-8.88888888888889e-06
2010-02-07,3.72,2.4,4.65,-5.473163841807904e-06,-8.964143426294818e-06
2010-02-08,3.5,2.35,2.75,4.629629629629629e-06,-9.166666666666665e-06
2010-02-09,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-10,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-11,3.57,2.35,2.75,4.984196450279603e-06,-8.66986082591832e-06
2010-02-12,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-13,3.67,2.4,2.7,5.769688317868187e-06,-8.581752484191509e-06
2010-02-14,3.67,2.4,2.7,5.769688317868187e-06,-8.581752484191509e-06
2010-02-15,3.67,2.4,2.7,5.769688317868187e-06,-8.581752484191509e-06
2010-02-16,3.53,2.5,2.85,4.169732646553835e-06,-7.855191256830602e-06
2010-02-17,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-18,3.6,2.55,2.85,4.528985507246375e-06,-7.445589919816723e-06
2010-02-19,3.53,2.5,2.85,4.169732646553835e-06,-7.855191256830602e-06
2010-02-20,3.67,2.5,2.85,4.877468474898882e-06,-8.017163504968382e-06
2010-02-21,3.67,2.4,2.7,5.769688317868187e-06,-8.581752484191509e-06
2010-02-22,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-23,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-24,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-25,3.65,2.45,2.75,5.376344086021507e-06,-8.417508417508415e-06
2010-02-26,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-02-27,3.67,2.4,2.7,5.769688317868187e-06,-8.581752484191509e-06
2010-02-28,3.53,2.4,2.75,4.782928623988224e-06,-8.42440801457195e-06
2010-03-01,3.53,2.4,2.7,5.089526612705416e-06,-8.42440801457195e-06
2010-03-02,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-03,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-04,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-05,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-06,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-07,3.7,2.4,2.75,5.614657210401892e-06,-9.075907590759075e-06
2010-03-08,3.7,2.4,2.75,5.614657210401892e-06,-9.075907590759075e-06
2010-03-09,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-10,3.65,2.4,2.75,5.376344086021507e-06,-9.439050701186626e-06
2010-03-11,3.75,2.4,2.9,4.970760233918129e-06,-9.439050701186626e-06
2010-03-12,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-13,3.8,2.4,2.75,6.076388888888889e-06,-9.439050701186626e-06
2010-03-14,3.8,2.4,2.75,6.076388888888889e-06,-9.439050701186626e-06
2010-03-15,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-16,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-17,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-18,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-19,3.8,2.5,2.85,5.497685185185184e-06,-8.899676375404533e-06
2010-03-20,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-21,3.7,2.4,2.75,5.614657210401892e-06,-9.075907590759075e-06
2010-03-22,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-23,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-24,3.68,2.4,2.75,5.5199430199430185e-06,-9.367554689192117e-06
2010-03-25,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-26,3.68,2.25,2.6,6.410256410256409e-06,-1.017977041368854e-05
2010-03-27,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-03-28,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-03-29,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-30,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-03-31,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-04-01,3.85,2.3,2.65,6.872852233676976e-06,-1.014957264957265e-05
2010-04-02,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-04-03,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-04-04,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-04-05,3.75,2.4,2.75,5.847953216374269e-06,-9.259259259259257e-06
2010-04-06,3.85,2.5,2.85,5.727376861397478e-06,-9.081196581196583e-06
2010-04-07,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-04-08,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-04-09,3.88,2.6,3.0,5.00910746812386e-06,-9.016051698978526e-06
2010-04-10,3.9,2.6,3.0,5.102040816326533e-06,-8.909853249475888e-06
2010-04-11,3.9,2.6,3.0,5.102040816326533e-06,-8.909853249475888e-06
2010-04-12,3.95,2.6,3.0,5.331088664421998e-06,-8.909853249475888e-06
2010-04-13,3.5,2.4,2.9,3.703703703703703e-06,-8.88888888888889e-06
2010-04-14,3.9,2.4,2.9,5.668934240362815e-06,-9.958071278825997e-06
2010-04-15,3.9,2.4,2.9,5.668934240362815e-06,-9.958071278825997e-06
2010-04-16,3.95,2.5,2.85,6.172839506172839e-06,-9.43396226415094e-06
2010-04-17,3.9,2.4,2.9,5.668934240362815e-06,-9.958071278825997e-06
2010-04-18,3.9,2.6,3.0,5.102040816326533e-06,-8.909853249475888e-06
2010-04-19,3.9,2.6,2.9,5.668934240362815e-06,-8.909853249475888e-06
2010-04-20,4.0,2.5,2.85,6.3888888888888885e-06,-9.43396226415094e-06
2010-04-21,4.1,2.4,2.9,6.535947712418299e-06,-1.0288065843621402e-05
2010-04-22,4.1,2.4,2.9,6.535947712418299e-06,-1.0288065843621402e-05
2010-04-23,3.95,2.5,2.85,6.172839506172839e-06,-9.43396226415094e-06
2010-04-24,3.9,2.6,3.0,5.102040816326533e-06,-8.909853249475888e-06
2010-04-25,3.9,2.6,3.0,5.102040816326533e-06,-8.909853249475888e-06
2010-04-26,3.9,2.4,2.9,5.668934240362815e-06,-9.958071278825997e-06
2010-04-27,3.9,2.4,2.9,5.668934240362815e-06,-9.958071278825997e-06
2010-04-28,4.15,2.4,2.9,6.742179072276162e-06,-1.0448521916411828e-05
2010-04-29,3.95,2.5,2.85,6.172839506172839e-06,-9.43396226415094e-06
2010-04-30,3.93,2.4,2.75,6.648636466080684e-06,-1.0223048327137546e-05
2010-05-01,3.9,2.55,2.95,5.385487528344671e-06,-9.171907756813418e-06
2010-05-02,3.9,2.55,2.95,5.385487528344671e-06,-9.171907756813418e-06
2010-05-03,3.95,2.5,2.85,6.172839506172839e-06,-9.43396226415094e-06
2010-05-04,3.9,2.55,2.95,5.385487528344671e-06,-9.171907756813418e-06
2010-05-05,4.1,2.4,2.9,6.535947712418299e-06,-1.0760760760760762e-05
2010-05-06,4.4,2.4,2.9,7.71604938271605e-06,-1.1208576998050683e-05
2010-05-07,4.25,2.53,2.88,7.248677248677248e-06,-1.0267857142857142e-05
2010-05-08,4.1,2.55,2.95,6.263616557734202e-06,-1.001001001001001e-05
2010-05-09,4.35,2.5,3.1,6.490134994807892e-06,-1.1574074074074073e-05
2010-05-10,4.18,2.4,2.9,6.864006864006863e-06,-1.100256562068285e-05
2010-05-11,4.25,2.4,2.9,7.142857142857142e-06,-1.1208576998050683e-05
2010-05-12,4.05,2.5,2.85,6.600660066006601e-06,-9.43396226415094e-06
2010-05-13,4.25,2.5,2.85,7.407407407407406e-06,-1.0416666666666666e-05
2010-05-14,4.1,2.4,2.9,6.535947712418299e-06,-9.958071278825997e-06
2010-05-15,4.25,2.55,2.95,6.878306878306879e-06,-1.04775828460039e-05
2010-05-16,4.25,2.55,2.95,6.878306878306879e-06,-1.04775828460039e-05
2010-05-17,4.15,2.4,2.9,6.742179072276162e-06,-1.0288065843621402e-05
2010-05-18,4.18,2.4,2.75,7.668382668382669e-06,-1.100256562068285e-05
2010-05-19,4.18,2.4,2.9,6.864006864006863e-06,-1.100256562068285e-05
2010-05-20,4.15,2.5,2.85,7.011866235167206e-06,-9.43396226415094e-06
2010-05-21,4.55,2.4,2.75,9.00900900900901e-06,-1.2544802867383515e-05
2010-05-22,4.35,2.5,2.9,7.528556593977152e-06,-1.1015325670498085e-05
2010-05-23,4.35,2.5,2.9,7.528556593977152e-06,-1.1015325670498085e-05
2010-05-24,4.22,2.5,2.85,7.290336313324819e-06,-1.0416666666666666e-05
2010-05-25,4.28,2.4,2.9,7.260101010101012e-06,-1.1295326740352921e-05
2010-05-26,4.5,2.4,2.9,8.08080808080808e-06,-1.1633428300094967e-05
2010-05-27,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-05-28,4.4,2.4,2.9,7.71604938271605e-06,-1.1208576998050683e-05
2010-05-29,4.35,2.6,3.0,7.009345794392521e-06,-1.0386473429951689e-05
2010-05-30,4.35,2.6,3.0,7.009345794392521e-06,-1.0386473429951689e-05
2010-05-31,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-01,4.13,2.4,2.9,6.660168940870696e-06,-1.100256562068285e-05
2010-06-02,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-03,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-04,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-05,4.35,2.55,2.95,7.268951194184836e-06,-1.0628019323671499e-05
2010-06-06,4.35,2.55,2.95,7.268951194184836e-06,-1.0628019323671499e-05
2010-06-07,4.23,2.5,2.95,6.798385383471427e-06,-1.0478449980229341e-05
2010-06-08,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-09,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-10,4.15,2.65,3.0,6.202804746494068e-06,-8.647798742138366e-06
2010-06-11,4.18,2.4,2.9,6.864006864006863e-06,-1.1150234741784037e-05
2010-06-12,4.35,2.8,3.1,6.490134994807892e-06,-9.420289855072464e-06
2010-06-13,4.58,2.85,3.35,6.123058542413382e-06,-9.77366255144033e-06
2010-06-14,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-15,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
2010-06-16,4.18,2.7,3.1,5.791505791505792e-06,-9.996155324875048e-06
2010-06-17,4.35,2.4,2.9,7.528556593977152e-06,-1.1352657004830918e-05
